Job Id,Experience,Qualifications,Salary Range,location,Country,Work Type,Company Size,Preference,Job Title,Role,Company,Company Profile
2034345821344272,2 to 15 Years,PhD,$63K-$81K,Castries,St. Lucia,Contract,81385,Male,Data Engineer,Data Architect,Commonwealth Bank of Australia,Banking
811004907517057,3 to 14 Years,MBA,$65K-$123K,Maseru,Lesotho,Temporary,63553,Female,Data Analyst,Data Scientist,Hess,Energy
2484890731721992,1 to 10 Years,BBA,$58K-$83K,Windhoek,Namibia,Contract,75501,Male,Data Scientist,Machine Learning Engineer,Republic Services,Waste Management
2583980482538220,5 to 12 Years,PhD,$62K-$91K,Vientiane,Lao PDR,Contract,30952,Male,Data Analyst,Data Quality Analyst,William Hill plc,Gambling
2523343616303667,5 to 13 Years,M.Tech,$57K-$117K,Praia,Cabo Verde,Part-Time,94569,Female,Data Scientist,Data Engineer,Best Buy,Retail
759993485108796,0 to 8 Years,B.Tech,$63K-$84K,Sofia,Bulgaria,Part-Time,90775,Male,Data Analyst,Data Scientist,Sage Group,Software and Technology
417677409581126,3 to 8 Years,B.Tech,$61K-$97K,Vienna,Austria,Full-Time,86921,Male,Data Analyst,Business Intelligence Analyst,ODP,Retail
581934851996745,4 to 12 Years,B.Com,$59K-$112K,Dili,Timor-Leste,Part-Time,47565,Female,Data Engineer,Data Architect,Tractor Supply Company,Retail
1135654720357127,0 to 14 Years,B.Tech,$63K-$117K,Tegucigalpa,Honduras,Intern,27025,Female,Data Scientist,Machine Learning Engineer,Bajaj Holdings & Investment Limited,Financial Services
2804343346406936,2 to 11 Years,M.Com,$63K-$82K,Buenos Aires,Argentina,Temporary,123928,Both,Data Analyst,Business Intelligence Analyst,GAIL (India) Limited,Natural Gas
1804161302945830,3 to 9 Years,B.Com,$59K-$100K,Port Moresby,Papua New Guinea,Part-Time,18851,Both,Data Scientist,Machine Learning Engineer,IQVIA Holdings,Healthcare
1152537715372715,5 to 10 Years,M.Com,$59K-$124K,Amsterdam,Netherlands,Full-Time,76314,Both,Data Engineer,Data Architect,Aviva,Financial Services
2671825658422638,0 to 12 Years,B.Com,$57K-$118K,Belmopan,Belize,Full-Time,108536,Female,Data Analyst,Data Scientist,Sprint Corporation,Telecommunications
3015492830234554,3 to 12 Years,M.Tech,$65K-$108K,Sofia,Bulgaria,Intern,72040,Female,Data Analyst,Data Scientist,Siemens AG,Technology and Engineering
1089040790965820,2 to 15 Years,BA,$64K-$125K,LomÃ©,Togo,Intern,56814,Both,Data Analyst,Data Scientist,Lockheed Martin,Aerospace and Defense
2647753550341518,4 to 9 Years,M.Tech,$59K-$122K,Majuro,Marshall Islands,Temporary,23400,Female,Data Analyst,Business Intelligence Analyst,Univar Solutions,Chemicals
1033952521637685,4 to 12 Years,PhD,$56K-$81K,Sanaa,Yemen,Intern,121691,Female,Data Analyst,Business Intelligence Analyst,Goodyear Tire & Rubber,Automotive
1992095852098107,1 to 10 Years,MCA,$57K-$103K,Singapore,Singapore,Full-Time,39641,Both,Data Analyst,Business Intelligence Analyst,Australia and New Zealand Banking Group (ANZ),Banking
1803404461168525,0 to 8 Years,MCA,$57K-$101K,Tegucigalpa,Honduras,Full-Time,79127,Female,Data Analyst,Data Quality Analyst,Apollo Global Management,Asset Management
1982613614184557,3 to 13 Years,B.Com,$61K-$98K,Montevideo,Uruguay,Contract,64577,Female,Data Analyst,Business Intelligence Analyst,Yum China Holdings,Restaurants
2506864480522724,2 to 14 Years,M.Com,$60K-$117K,Baku,Azerbaijan,Intern,64244,Both,Data Engineer,ETL Developer,Sainsbury's,Retail
1314594298583151,1 to 10 Years,M.Com,$60K-$123K,Wellington,New Zealand,Intern,90933,Male,Data Analyst,Data Scientist,Brighthouse Financial,Insurance
2488073490899834,0 to 15 Years,BCA,$58K-$94K,Libreville,Gabon,Part-Time,63636,Female,Data Scientist,Data Engineer,Glenmark Pharmaceuticals,Pharmaceuticals
1299061218385605,3 to 10 Years,MCA,$58K-$100K,Canberra,Australia,Contract,53568,Male,Data Scientist,Machine Learning Engineer,Targa Resources,Energy
3024321047248656,4 to 10 Years,M.Com,$55K-$92K,Monrovia,Liberia,Full-Time,67957,Female,Data Analyst,Data Scientist,Cleveland-Cliffs,Mining
874433387904619,4 to 9 Years,MBA,$60K-$99K,Niamey,Niger,Part-Time,36388,Male,Data Analyst,Business Intelligence Analyst,Humana,Healthcare
112580091005445,0 to 10 Years,BBA,$60K-$86K,N'Djamena,Chad,Full-Time,101584,Female,Data Engineer,Big Data Engineer,Sherwin-Williams,Retail
1597194844310916,5 to 8 Years,M.Com,$57K-$89K,Basseterre,St. Kitts and Nevis,Part-Time,73396,Female,Data Engineer,ETL Developer,Sinopec,Oil and Gas
1455855137492149,4 to 13 Years,M.Com,$61K-$112K,Kingston,Jamaica,Full-Time,107591,Both,Data Analyst,Data Quality Analyst,Expeditors International of Washington,Logistics
2397666431243769,4 to 9 Years,MBA,$57K-$127K,Luxembourg,Luxembourg,Temporary,114697,Female,Data Analyst,Business Intelligence Analyst,Indian Bank,Banking
1602265648449524,1 to 8 Years,PhD,$60K-$114K,Guatemala City,Guatemala,Full-Time,72094,Female,Data Analyst,Data Scientist,Qube Holdings,Transportation/Logistics
180045567443993,0 to 15 Years,PhD,$57K-$105K,Lilongwe,Malawi,Temporary,101985,Both,Data Engineer,Big Data Engineer,Fidelity National Financial,Financial Services
2765592143411927,3 to 10 Years,B.Tech,$55K-$98K,San Salvador,El Salvador,Intern,53933,Female,Data Analyst,Business Intelligence Analyst,Duke Energy,Energy
1984788634717532,4 to 11 Years,B.Com,$61K-$83K,Nouakchott,Mauritania,Intern,64570,Both,Data Engineer,ETL Developer,Taylor Wimpey,Real Estate
364480140127168,2 to 15 Years,MCA,$65K-$91K,Lusaka,Zambia,Temporary,66200,Female,Data Scientist,Machine Learning Engineer,Applied Materials,Technology
59459413445089,4 to 10 Years,B.Tech,$65K-$96K,Belgrade,Serbia,Full-Time,124840,Male,Data Engineer,Data Architect,Raytheon Technologies,Aerospace and Defense
712824750277701,4 to 14 Years,MCA,$57K-$127K,Sofia,Bulgaria,Intern,89205,Both,Data Scientist,Data Engineer,Anglo American plc,Mining and Metals
1873721784272626,2 to 14 Years,BA,$56K-$118K,Saint John's,Antigua and Barbuda,Part-Time,51829,Male,Data Engineer,Big Data Engineer,SVB Financial Group,Financials
2284498546165035,4 to 15 Years,BCA,$63K-$113K,Douglas,Isle of Man,Part-Time,77601,Male,Data Analyst,Data Scientist,Titan Company,Consumer Goods
1608588098929780,2 to 15 Years,BCA,$58K-$107K,Yaounde,Cameroon,Temporary,67015,Female,Data Analyst,Business Intelligence Analyst,First American Financial,Financials
2874985843477728,0 to 10 Years,M.Com,$56K-$109K,Noumea,New Caledonia,Intern,93858,Female,Data Analyst,Data Scientist,Intuit,Financial Technology
2716774249506789,5 to 10 Years,MCA,$56K-$84K,Belmopan,Belize,Temporary,124837,Both,Data Scientist,Machine Learning Engineer,Insurance Australia Group (IAG),Insurance
705846065399273,1 to 15 Years,M.Com,$56K-$84K,"Malabo (de jure),",Equatorial Guinea,Part-Time,102281,Both,Data Scientist,Machine Learning Engineer,Boise Cascade,Manufacturing
861471253550511,5 to 13 Years,PhD,$57K-$92K,Buenos Aires,Argentina,Full-Time,67917,Male,Data Engineer,ETL Developer,CDW,Technology
1522645795336641,5 to 10 Years,B.Com,$61K-$123K,London,UK,Full-Time,43284,Both,Data Engineer,ETL Developer,Newmont,Mining
1993545262514322,5 to 8 Years,BBA,$64K-$87K,London,UK,Part-Time,118703,Male,Data Scientist,Data Engineer,PI Industries,Chemicals
2828850670442947,1 to 10 Years,MBA,$65K-$98K,Doha,Qatar,Contract,69508,Male,Data Analyst,Business Intelligence Analyst,Huntington Bancshares,Financial Services
12974102311650,3 to 11 Years,MCA,$63K-$129K,Prague,Czech Republic,Full-Time,27200,Both,Data Scientist,Data Engineer,Everbright Securities,Financial Services
1283663930600599,0 to 14 Years,BBA,$65K-$94K,ReykjavÃ­k,Iceland,Temporary,86763,Both,Data Analyst,Data Scientist,Royal Dutch Shell,Oil & Gas
1481372727025057,4 to 15 Years,BBA,$65K-$106K,Bangkok,Thailand,Temporary,116465,Male,Data Analyst,Business Intelligence Analyst,ICICI Bank,Banking
378566845633645,5 to 9 Years,M.Com,$55K-$129K,Noumea,New Caledonia,Intern,91116,Female,Data Engineer,Big Data Engineer,JD Sports Fashion,Retail
3017698897889323,4 to 10 Years,BA,$65K-$96K,New Delhi,India,Intern,75696,Female,Data Analyst,Business Intelligence Analyst,Aurobindo Pharma,Pharmaceuticals
497339271171915,0 to 10 Years,BBA,$65K-$116K,Quito,Ecuador,Contract,96758,Both,Data Scientist,Data Engineer,Mastercard,Financial Services
524894056310209,5 to 13 Years,MCA,$65K-$80K,Tehran,"Iran, Islamic Rep.",Intern,45522,Male,Data Analyst,Business Intelligence Analyst,TD Ameritrade Holding Corporation,Financial Services/Investment Banking
2762775491366326,5 to 10 Years,BBA,$55K-$126K,Yaren District (de facto),Nauru,Contract,90833,Both,Data Engineer,Data Architect,M&T Bank,Financial Services
1723838942032400,3 to 13 Years,B.Com,$63K-$94K,"Capitol Hill, Saipan",Northern Mariana Islands,Intern,109758,Female,Data Engineer,ETL Developer,Prudential plc,Financial Services
3084776626976959,3 to 14 Years,PhD,$57K-$93K,Harare,Zimbabwe,Part-Time,25165,Male,Data Analyst,Data Scientist,UltraTech Cement,Cement & Aggregates
604538860011140,3 to 11 Years,B.Com,$62K-$122K,Budapest,Hungary,Part-Time,80756,Both,Data Analyst,Business Intelligence Analyst,Marriott International,Hospitality
1831491285208380,1 to 15 Years,MBA,$65K-$112K,N'Djamena,Chad,Full-Time,42381,Male,Data Analyst,Data Scientist,Dell Technologies,Technology
800282396547071,5 to 14 Years,BA,$63K-$99K,Basseterre,St. Kitts and Nevis,Intern,31186,Female,Data Analyst,Data Quality Analyst,CSL Limited,Pharmaceuticals
904911675627433,2 to 12 Years,M.Tech,$62K-$109K,Accra,Ghana,Contract,82156,Female,Data Analyst,Business Intelligence Analyst,Marks & Spencer,Retail
2912432632751784,1 to 15 Years,BBA,$61K-$130K,Havana,Cuba,Intern,106424,Female,Data Scientist,Machine Learning Engineer,Graybar Electric,Electrical Wholesale
1506604385129483,3 to 14 Years,BCA,$65K-$120K,Manama,Bahrain,Temporary,77655,Male,Data Scientist,Machine Learning Engineer,Watsco,Industrials
638432097819786,5 to 11 Years,M.Com,$63K-$85K,Charlotte Amalie,Virgin Islands (U.S.),Temporary,40044,Male,Data Analyst,Business Intelligence Analyst,"Etsy, Inc.",E-commerce/Online Marketplace
1622517813983783,2 to 12 Years,MCA,$65K-$89K,"Washington, D.C.",USA,Full-Time,62570,Male,Data Analyst,Data Scientist,Rightmove,Real Estate
1715287403685525,1 to 9 Years,MBA,$61K-$123K,Apia,American Samoa,Full-Time,83998,Both,Data Scientist,Machine Learning Engineer,Qube Holdings,Transportation/Logistics
2770682849708517,2 to 13 Years,BBA,$57K-$122K,Naypyidaw,Myanmar,Part-Time,105953,Both,Data Analyst,Data Scientist,World Fuel Services,Energy
1782265780673694,1 to 12 Years,BBA,$57K-$127K,Funafuti,Tuvalu,Part-Time,32508,Female,Data Engineer,Big Data Engineer,Marico Limited,Consumer Goods
1899370089349888,0 to 13 Years,BBA,$57K-$86K,"Capitol Hill, Saipan",Northern Mariana Islands,Full-Time,18429,Male,Data Analyst,Data Quality Analyst,Intertek Group,Testing and Certification
1597860348864393,1 to 11 Years,BA,$64K-$106K,Beijing,China,Full-Time,39365,Female,Data Engineer,Data Architect,China Eastern Airlines,Aviation and Travel
646004413146390,5 to 9 Years,M.Com,$61K-$109K,Riyadh,Saudi Arabia,Contract,102552,Both,Data Engineer,Data Architect,Downer Group,Construction/Infrastructure
531089283674075,1 to 11 Years,B.Tech,$59K-$88K,San Marino,San Marino,Intern,76388,Female,Data Analyst,Business Intelligence Analyst,Booz Allen Hamilton Holding,Professional Services
2225273450778765,3 to 9 Years,B.Com,$61K-$125K,Luxembourg,Luxembourg,Part-Time,119294,Both,Data Scientist,Machine Learning Engineer,Beacon Roofing Supply,Building Materials & Equipment
617288921623204,2 to 15 Years,B.Tech,$64K-$95K,Nuku?alofa,Tonga,Temporary,54716,Both,Data Scientist,Machine Learning Engineer,JD Wetherspoon,Hospitality
1084891498723320,5 to 10 Years,BA,$55K-$125K,Port Vila,Vanuatu,Full-Time,88293,Both,Data Analyst,Data Quality Analyst,Unilever,Consumer Goods
642773818933121,3 to 10 Years,MBA,$56K-$108K,Bissau,Guinea-Bissau,Contract,16175,Both,Data Analyst,Data Scientist,HSBC (Hongkong and Shanghai Banking Corporation),Banking
354358551114780,0 to 8 Years,M.Tech,$63K-$90K,Kabul,Afghanistan,Temporary,127290,Male,Data Analyst,Data Scientist,Westlake,Chemicals
406719081913342,3 to 12 Years,M.Com,$59K-$82K,Moroni,Comoros,Intern,24524,Both,Data Analyst,Data Scientist,Cigna Group,Healthcare
1251199202672471,0 to 14 Years,BCA,$55K-$92K,Palikir,"Micronesia, Fed. Sts.",Part-Time,100218,Female,Data Analyst,Data Quality Analyst,Starbucks,Food and Beverage
303190090526428,5 to 8 Years,B.Com,$56K-$102K,Charlotte Amalie,Virgin Islands (U.S.),Part-Time,80679,Both,Data Engineer,Data Architect,Builders FirstSource,Construction
2669125641196018,3 to 10 Years,PhD,$58K-$86K,Naypyidaw,Myanmar,Intern,79921,Male,Data Analyst,Business Intelligence Analyst,St. James's Place plc,Financial Services
1295442720842512,0 to 13 Years,M.Com,$58K-$97K,Port of Spain,Trinidad and Tobago,Temporary,30953,Both,Data Engineer,ETL Developer,Sonoco Products,Materials
3019786794105869,2 to 15 Years,PhD,$58K-$123K,Nouakchott,Mauritania,Full-Time,62285,Female,Data Scientist,Machine Learning Engineer,Cigna Group,Healthcare
301951004690067,0 to 14 Years,M.Com,$61K-$82K,Cockburn Town,Turks and Caicos Islands,Temporary,75515,Male,Data Analyst,Data Scientist,Dollar General,Retail
1047128602558878,2 to 9 Years,MBA,$63K-$94K,Bishkek,Kyrgyz Republic,Part-Time,39619,Both,Data Analyst,Data Quality Analyst,Hindustan Unilever Limited (HUL),Consumer Goods
845060832446687,3 to 8 Years,PhD,$59K-$113K,Doha,Qatar,Temporary,28964,Both,Data Analyst,Data Quality Analyst,Ingredion,Food & Beverage
1239440048677222,0 to 8 Years,BA,$57K-$83K,Warsaw,Poland,Intern,95350,Female,Data Analyst,Business Intelligence Analyst,Freeport-McMoRan,Mining
225927728271454,5 to 13 Years,MCA,$59K-$116K,Niamey,Niger,Contract,86680,Male,Data Scientist,Data Engineer,ServiceNow,Information Technology
2074056931828158,5 to 14 Years,MBA,$58K-$107K,Bratislava,Slovak Republic,Intern,23324,Male,Data Analyst,Business Intelligence Analyst,National Grid,Utilities
939043202652646,5 to 10 Years,BCA,$60K-$90K,Hanoi,Vietnam,Part-Time,104098,Female,Data Analyst,Data Quality Analyst,Owens & Minor,Healthcare Services
49047395512876,2 to 15 Years,PhD,$56K-$83K,Road Town,British Virgin Islands,Intern,134402,Female,Data Analyst,Business Intelligence Analyst,Sempra,Utilities
2229645481158140,0 to 12 Years,BCA,$59K-$90K,Skopje,"Macedonia, FYR",Full-Time,43187,Male,Data Engineer,Big Data Engineer,Autoliv,Automotive
1789989389563559,2 to 9 Years,BCA,$63K-$88K,Islamabad,Pakistan,Contract,111561,Male,Data Analyst,Data Quality Analyst,Airbnb,Technology
2406633370195547,5 to 9 Years,M.Com,$55K-$103K,Lusaka,Zambia,Part-Time,16751,Male,Data Analyst,Data Scientist,Fresenius SE & Co. KGaA,Healthcare
543072409048001,4 to 10 Years,MBA,$55K-$88K,Noumea,New Caledonia,Full-Time,124081,Female,Data Scientist,Machine Learning Engineer,Bayerische Motoren Werke AG (BMW),Automotive
2998756502760300,5 to 8 Years,M.Tech,$65K-$101K,Cockburn Town,Turks and Caicos Islands,Contract,133299,Both,Data Analyst,Data Scientist,Intertek Group,Testing and Certification
1810824009303466,5 to 12 Years,BBA,$60K-$102K,Thimphu,Bhutan,Temporary,132611,Both,Data Analyst,Data Scientist,Procter & Gamble,Consumer Goods
1313740470191677,3 to 10 Years,B.Com,$65K-$91K,Tegucigalpa,Honduras,Contract,28672,Female,Data Scientist,Data Engineer,Nvidia,Technology
952245753664439,0 to 10 Years,M.Tech,$55K-$83K,Nur-Sultan,Kazakhstan,Full-Time,71276,Both,Data Scientist,Machine Learning Engineer,Royal Dutch Shell,Oil & Gas
2380522558894840,2 to 8 Years,BA,$65K-$111K,Singapore,Singapore,Temporary,80774,Both,Data Analyst,Business Intelligence Analyst,W.R. Berkley,Insurance
439310728892600,3 to 9 Years,M.Tech,$65K-$121K,San Juan,Puerto Rico,Part-Time,129584,Both,Data Scientist,Data Engineer,Molina Healthcare,Healthcare
1654270553501833,2 to 12 Years,M.Tech,$57K-$89K,Algiers,Algeria,Intern,49740,Male,Data Analyst,Data Scientist,Toll Brothers,Home Construction
803113017506476,4 to 11 Years,B.Tech,$58K-$128K,Pretoria,South Africa,Intern,75856,Both,Data Scientist,Data Engineer,DuPont,Manufacturing
882650904732522,5 to 13 Years,BCA,$65K-$122K,Bissau,Guinea-Bissau,Contract,12947,Male,Data Analyst,Data Scientist,CNOOC (China National Offshore Oil Corporation),Oil and Gas
409963355991193,5 to 14 Years,MCA,$65K-$101K,Bridgetown,Barbados,Temporary,37141,Both,Data Analyst,Data Quality Analyst,Suning.com,E-commerce
1753591703279879,0 to 14 Years,BBA,$62K-$113K,Tokyo,Japan,Contract,47079,Both,Data Engineer,Data Architect,Kraft Heinz,Food and Beverage
516792511580345,3 to 12 Years,M.Tech,$61K-$98K,Oslo,Norway,Temporary,74937,Female,Data Analyst,Business Intelligence Analyst,Tata Consultancy Services (TCS),Information Technology
630599519078376,4 to 9 Years,BCA,$55K-$110K,New Delhi,India,Intern,49778,Male,Data Analyst,Data Quality Analyst,Constellation Brands,Beverage
1851574197014565,0 to 11 Years,PhD,$55K-$106K,Yerevan,Armenia,Contract,104045,Female,Data Engineer,ETL Developer,EnLink Midstream,Energy
269576149627214,0 to 14 Years,PhD,$56K-$88K,Bamako,Mali,Intern,107867,Both,Data Engineer,Data Architect,Philip Morris International,Tobacco
428575060717002,2 to 8 Years,M.Tech,$56K-$81K,Luxembourg,Luxembourg,Full-Time,63775,Female,Data Analyst,Data Scientist,C.H. Robinson Worldwide,Logistics
2994859900008050,0 to 14 Years,M.Com,$59K-$81K,Tokyo,Japan,Contract,66866,Female,Data Analyst,Data Scientist,Sprint Corporation,Telecommunications
2336443542170071,3 to 8 Years,MBA,$56K-$107K,Nuku?alofa,Tonga,Temporary,83635,Female,Data Scientist,Data Engineer,HSBC (Hongkong and Shanghai Banking Corporation),Banking
631320671426708,5 to 15 Years,M.Com,$59K-$116K,Kingstown,St. Vincent and the Grenadines,Part-Time,31732,Male,Data Analyst,Data Scientist,Fresenius SE & Co. KGaA,Healthcare
810844346445404,5 to 9 Years,BCA,$56K-$93K,Hanoi,Vietnam,Part-Time,129912,Female,Data Engineer,Data Architect,BHEL (Bharat Heavy Electricals Limited),Industrial Conglomerates
1081773732369638,5 to 12 Years,PhD,$65K-$117K,Philipsburg,Sint Maarten (Dutch part),Contract,18067,Female,Data Analyst,Data Quality Analyst,Eastman Chemical,Chemicals
1971999412030633,4 to 12 Years,BBA,$57K-$89K,Sofia,Bulgaria,Full-Time,53317,Female,Data Scientist,Data Engineer,Texas Instruments,Technology
1458441865143207,2 to 13 Years,B.Tech,$57K-$124K,Bern,Switzerland,Part-Time,123444,Female,Data Analyst,Data Scientist,DCC plc,Energy
1539981945774094,0 to 8 Years,B.Tech,$59K-$103K,Managua,Nicaragua,Contract,59121,Female,Data Analyst,Data Quality Analyst,"Harley-Davidson, Inc.",Automotive/Motorcycles
1631433996096141,1 to 11 Years,PhD,$55K-$104K,Bratislava,Slovak Republic,Part-Time,55767,Male,Data Analyst,Data Scientist,Aviva,Financial Services
668231436202073,0 to 10 Years,MBA,$64K-$129K,Saint George's,Grenada,Temporary,119050,Female,Data Engineer,ETL Developer,Baker Hughes,Energy
1877263675582844,2 to 10 Years,MCA,$61K-$85K,Suva,Fiji,Full-Time,133623,Both,Data Engineer,ETL Developer,PulteGroup,Real Estate
942895138287959,4 to 11 Years,M.Tech,$56K-$123K,Yerevan,Armenia,Contract,29300,Female,Data Scientist,Data Engineer,Archer Daniels Midland,Food and Agriculture
1107769014206577,5 to 14 Years,BA,$64K-$97K,Cockburn Town,Turks and Caicos Islands,Intern,47156,Female,Data Analyst,Business Intelligence Analyst,Packaging Corp. of America,Manufacturing
676094847144787,1 to 11 Years,B.Tech,$58K-$94K,Riyadh,Saudi Arabia,Intern,36373,Female,Data Analyst,Business Intelligence Analyst,Maruti Suzuki India,Automotive
2708232511983161,5 to 15 Years,BA,$58K-$124K,Basseterre,St. Kitts and Nevis,Part-Time,81652,Female,Data Scientist,Data Engineer,Sinopec,Oil and Gas
